id,text,anger,fear,joy,sadness,surprise
eng_train_track_b_02139_aug,['red nail for my foot and pink base plus whitened coat on the teepee hope the polish stay as long as possible but my nails are unitary kind'],0,0,1,0,0
eng_train_track_b_02140_aug,['i only didnt see the rationality to model there with a cookie on my nose'],0,0,0,0,0
eng_train_track_b_02141_aug,['by the prison term we landed in paris and for the next 3 weeks that personify the only song i had in my head'],0,0,0,0,0
eng_train_track_b_02142_aug,['isnt that oh i dont know against the pecker of rights'],1,1,0,0,1
eng_train_track_b_02143_aug,['the other boy clarified sorry astir him'],0,1,0,0,0
eng_train_track_b_02144_aug,['the slight cardio make my lung burn with pain'],0,1,0,0,0
eng_train_track_b_02145_aug,['especially when you dont know the circumstance'],0,2,0,0,1
eng_train_track_b_02146_aug,['my face ache from laughing so much'],0,0,3,0,0
eng_train_track_b_02147_aug,['she though she could sneak one out ended up drip after part throughout the department store'],0,1,1,0,2
eng_train_track_b_02148_aug,['put your ray hitman to my heeeeeead'],0,2,0,0,1
eng_train_track_b_02149_aug,['no ace was there'],0,2,0,1,1
eng_train_track_b_02150_aug,['i was okay though it was hot when information technology down at on my arm'],0,0,0,0,0
eng_train_track_b_02151_aug,['every embarkation school has some odd tradition or skill scholarly person must undertake before graduation'],0,0,0,0,1
eng_train_track_b_02152_aug,['as iodin walk through the waitress area i could not believe my eyes at what i saw'],0,0,0,0,3
eng_train_track_b_02153_aug,['as atomic number 53 got nigh to it i realized that my handlebars were not go to fit but it be too late to stop or turn'],0,2,0,0,1
eng_train_track_b_02154_aug,['im in the barn all day 6 days a week do a job that keeps me on my feet and moving for the intact time im on that point'],0,1,0,0,0
eng_train_track_b_02155_aug,['im frozen for a few moments tears welling to my eyes as i try to squash the emotion'],0,1,0,3,0
eng_train_track_b_02156_aug,['fast forth a year to rootage of hs this year'],0,0,0,0,1
eng_train_track_b_02157_aug,['jeff got in the tub with me at some point and was as well rubbing my dorsum and such as most of my labor was in my low backrest'],0,2,0,1,0
eng_train_track_b_02158_aug,['but regardless of that i know something be wrong in my head'],0,2,0,2,0
eng_train_track_b_02159_aug,['iodin tried to keep my hands wash and be very careful around the kids'],0,1,0,0,0
eng_train_track_b_02160_aug,['still had sexual urge with her though'],0,0,1,0,0
eng_train_track_b_02161_aug,['i make it a habit of sitting with my back facing a wall indeed i could witness everything and everyone'],0,1,0,0,0
eng_train_track_b_02162_aug,['i be at a large stone festival'],0,0,1,0,0
eng_train_track_b_02163_aug,['it was done a dream that she see that his last living intellection were of her'],0,0,1,2,1
eng_train_track_b_02164_aug,['after enter the park i started run slowly again and managed to run lento across the finale where a really young and very cunning teenage son put a medal around my neck'],0,0,2,0,0
eng_train_track_b_02165_aug,['discover them i whipped one out and put information technology in my ear swabbing'],0,0,0,0,0
eng_train_track_b_02166_aug,['still i weathered those personal storms and now im feeling such a brilliant warm upsurge of energy that it institute tears to my center'],0,0,2,0,0
eng_train_track_b_02167_aug,['probably shaved xxx minutes or more than of stop and go traffic'],0,0,1,0,0
eng_train_track_b_02168_aug,"[""i contact down and run my finger's breadth all complete the slippery little roundness feel it lean away and there is no shoulder dystocia the neck is gratis and no cord""]",0,1,0,0,0
eng_train_track_b_02169_aug,['i wake from my comatoseness sleep crusting my eyes'],0,1,0,0,0
eng_train_track_b_02170_aug,['one day i live searching done my drawer in my room and i found a cassette tape of babar the elephant'],0,0,1,0,1
eng_train_track_b_02171_aug,['when i walked into recovery my heart was pounding'],0,2,0,0,0
eng_train_track_b_02172_aug,['information technology smells divinecitrus and sandalwoodand helps pine tree state fool myself into thinking that my hands arent aging badly'],0,0,1,1,0
eng_train_track_b_02173_aug,['if the noise hurt your ears then it moldiness have really anguish theirs'],0,2,0,0,0
eng_train_track_b_02174_aug,['iodine rolled my eyes'],1,0,0,0,0
eng_train_track_b_02175_aug,['im terrified that theyre sound to belt down her beat her colza her all of the above'],0,3,0,2,0
eng_train_track_b_02176_aug,['or else of feel a smooth round surface my tongue encountered a rough jagged hollow'],0,1,0,1,0
eng_train_track_b_02177_aug,['she began to cry buckle whoreson'],0,1,0,3,0
eng_train_track_b_02178_aug,['the starfish lay by my feet it back move around to me'],0,0,0,0,0
eng_train_track_b_02179_aug,['needless to say im having plans to do a master in information technology security he'],0,0,1,0,0
eng_train_track_b_02180_aug,['he separate a little kid a joke'],0,0,1,0,0
eng_train_track_b_02181_aug,['intestines were dangle from my neck and stomach acid was burning my centre'],1,2,0,2,0
eng_train_track_b_02182_aug,['deer getting shoot by snow plows very messy'],0,1,0,2,1
eng_train_track_b_02183_aug,['it wasnt on my skid anymore'],0,0,1,0,1
eng_train_track_b_02184_aug,['as i be count at it a terrifying dog that shows up pretty regularly in my nightmares start barked and throwing itself at the door all cujolike'],0,3,0,0,2
eng_train_track_b_02185_aug,['so for the most part i just kept on my feet and did a lot of walking'],0,0,0,0,0
eng_train_track_b_02186_aug,['they dragged him away and he looked rattling disheartened defeatedtears streaming down his face'],0,2,0,3,0
eng_train_track_b_02187_aug,['it freaked my uncle right the the pits out'],0,2,0,0,2
eng_train_track_b_02188_aug,['its pretty brightwell when i awoke i saw that the incandescence cause gone however when i moved my ankle it whole killed'],0,1,0,1,0
eng_train_track_b_02189_aug,['after the abasement and my husband laughing uncontrollably at me my nails remained perfectly intact'],1,0,0,1,0
eng_train_track_b_02190_aug,['i embody so wrapping up in the male child in my arms'],0,0,2,0,0
eng_train_track_b_02191_aug,['i almost envy them follow an actual teen in this era have in mind that i have a worldweary boredom on my shoulders'],0,0,0,1,0
eng_train_track_b_02192_aug,['i remained stick out with a blank expression on my face'],0,0,0,1,0
eng_train_track_b_02193_aug,['completely lost my mind'],1,3,0,1,1
eng_train_track_b_02194_aug,['last year my school charabanc got strike while at a stop'],0,2,0,1,1
eng_train_track_b_02195_aug,['over again i consume a problem with the muscles in the back of my head behind my right ear'],0,2,0,1,0
eng_train_track_b_02196_aug,['i know this pain sensation'],0,1,0,2,0
eng_train_track_b_02197_aug,['it just feel wrong'],1,2,0,2,0
eng_train_track_b_02198_aug,['anyway so i read the cave thing and proceed to bed pretty creeped knocked out'],0,2,0,0,1
eng_train_track_b_02199_aug,['i have a gemini apparently'],0,1,1,0,2
eng_train_track_b_02200_aug,['maybe a bit young'],0,0,0,0,1
eng_train_track_b_02201_aug,['he then get through across with one of his front paws and lay it around my arm'],0,0,0,0,0
eng_train_track_b_02202_aug,['still untrue i know this cost intellectually for 1 even so have family in indiana aunts uncles cousins and my grandfather george lucas world health organization be still alive and kickin i still can not ignore this damned shade that keep popping up over my shoulder and whispers my worst fear alone'],0,2,0,1,0
eng_train_track_b_02203_aug,['or the swarthiness in my heart'],0,1,0,2,0
eng_train_track_b_02204_aug,['we were all treated and cease up o.k.'],0,0,2,0,0
eng_train_track_b_02205_aug,['now im stuck with a grade d felony for distribution of marijuana get it on sucks man'],2,2,0,3,0
eng_train_track_b_02206_aug,['one day in high school my mom corners me in my way holding upwardly this small white affair'],0,2,0,0,2
eng_train_track_b_02207_aug,['he txtd me final week to ask astir my knee out of nowherewtf'],1,0,0,0,2
eng_train_track_b_02208_aug,['unity though nothing of it until i turn out the lights'],0,1,0,0,1
eng_train_track_b_02209_aug,['there be the shock of all my teeth on the bottom being pushed so out of whack i needed oral surgical procedure and oh class my jaw was break'],1,3,0,2,1
eng_train_track_b_02210_aug,['tall pale scraggy great body'],0,0,1,0,0
eng_train_track_b_02211_aug,['i picked my head upwards and the light coming through my windowpane be far too bright but i could still make out where my phone equal'],0,1,0,0,0
eng_train_track_b_02212_aug,['they arrest him on accelerator pedal chargesrape possession of child pornographydrinking underagebal was 034 as well as exploitation of a minor'],3,2,0,3,2
eng_train_track_b_02213_aug,['we got stuck on pandemonium lol it equal so funnyi hurt my foot somehow lol figures now that i have no insuarance and im waiting to get a line rearward from raft wellness'],1,1,1,1,0
eng_train_track_b_02214_aug,['it was tops sang froid and the girl who i offer it to be super sweet and actually sent me some tea and a lip rouge in return'],0,0,3,0,1
eng_train_track_b_02215_aug,['it be a tempting trap and my avaritia forced me to fall for it and i burnt my hands there'],1,1,0,0,0
eng_train_track_b_02216_aug,['my mother gets trouble just telling the story'],0,0,0,1,0
eng_train_track_b_02217_aug,['pretty eerie but amazing'],0,1,3,0,1
eng_train_track_b_02218_aug,['ace like how sometimes my skin make is so easy for me to be invisible'],0,0,1,0,0
eng_train_track_b_02219_aug,['but its okay because i was surefooted'],0,0,1,0,0
eng_train_track_b_02220_aug,['it was still real dark and very much night time'],0,1,0,0,0
eng_train_track_b_02221_aug,['wherefore citizenry remember what they remember why they forget what they forget for at present just introduce her to familiar situations gently shankar sound out in a hard warning tone before adding in sympathy and hope for the best logan sighed rubbing his temples in sudden exhaustion despite the fact it was only just now now creeping up on midnight'],0,2,0,1,0
eng_train_track_b_02222_aug,['iodin can go pee here but thats all and and then no water to wash my hands'],0,1,0,0,0
eng_train_track_b_02223_aug,['ace day one of the nazi soldiers went missing'],0,1,0,1,2
eng_train_track_b_02224_aug,['he narrate her not to stir up him'],1,0,0,0,0
eng_train_track_b_02225_aug,['my jaw drop and apparently the look of horror on my nerve was priceless'],0,2,0,0,1
eng_train_track_b_02226_aug,['it reminds pine tree state of the pain ace always felt with the pain in my back'],0,1,0,1,0
eng_train_track_b_02227_aug,['i feel my eyelids swelling shut and the pass in my collarbone start to throb'],0,2,0,2,0
eng_train_track_b_02228_aug,['iodine slid my hand into my pocket and took out my tongue'],0,1,0,0,0
eng_train_track_b_02229_aug,['i see the rhythm'],0,0,0,0,1
eng_train_track_b_02230_aug,['i dont know what it is about my lip but it hold back onto color for ages'],0,0,1,0,0
eng_train_track_b_02231_aug,['a second of a mental image here'],0,0,0,0,1
eng_train_track_b_02232_aug,['a friend of mine personify a police officer'],0,0,1,0,0
eng_train_track_b_02233_aug,['my stomach moldiness be returning to normal size after months of unneeded stretching'],0,0,0,0,0
eng_train_track_b_02234_aug,['warning may incorporate baseball'],0,0,0,0,1
eng_train_track_b_02235_aug,['wow did my chief start to spite'],0,1,0,0,0
eng_train_track_b_02236_aug,['cypher but fine grey and tan sand equally far as my eyes could see'],0,0,0,1,0
eng_train_track_b_02237_aug,['pine tree state nude on facebook already deuce comments'],0,2,0,0,2
eng_train_track_b_02238_aug,['he personify about 5 blockage off from the widow maker and also suffered a small stroke'],0,3,0,2,1
eng_train_track_b_02239_aug,['i in some manner managed to snap back on a shot and rationalize my finger pretty bad'],0,1,0,1,0
eng_train_track_b_02240_aug,['queerly decent his school is but 30 minutes away from mine'],0,0,0,0,1
eng_train_track_b_02241_aug,['rolling fire and earth fill my vision the hairs on my weapon stand up and then burn my hide blister and still ane watch as doom comes my way the end of all and suddenly calm'],0,3,0,1,1
eng_train_track_b_02242_aug,['the two weeks in that box though i was bore out of my skull were light as far as my magic was concerned'],0,0,0,2,0
eng_train_track_b_02243_aug,['it was his very crappy white trumpery dream gondola'],1,0,0,0,0
